Platform,Year,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Type
DS,2008,Simulation,810000,600000,10000,170000,portable
X360,2011,Simulation,80000,0,0,10000,console
DS,2006,Misc,0,0,50000,0,portable
PS3,2011,Racing,60000,20000,0,10000,console
PS3,2012,Adventure,0,20000,0,10000,console
DS,2010,Action,260000,0,0,20000,portable
XB,2005,Action,70000,20000,0,0,console
PSV,2013,Adventure,0,0,70000,0,portable
DS,2008,Simulation,560000,0,0,50000,portable
PC,2012,Action,20000,310000,0,70000,pc
PS2,2002,Sports,130000,100000,0,30000,console
X360,2011,Action,0,40000,10000,10000,console
PSP,2013,Adventure,0,0,10000,0,portable
PS3,2011,Action,140000,150000,0,50000,console
2600,1982,Puzzle,550000,30000,0,10000,console
PC,2010,Simulation,0,290000,0,180000,pc
PS2,2000,Shooter,190000,150000,0,50000,console
XOne,2013,Simulation,180000,130000,0,30000,console
PS4,2016,Sports,280000,3750000,60000,690000,console
PS2,2004,Role-Playing,0,0,590000,0,console
X360,2009,Action,160000,50000,0,20000,console
SNES,1996,Misc,0,0,70000,0,console
Wii,2009,Sports,410000,0,0,30000,console
NES,1992,Platform,390000,70000,320000,10000,console
3DS,2015,Action,0,30000,0,0,portable
PS3,2011,Role-Playing,350000,120000,0,60000,console
X360,2007,Role-Playing,450000,270000,110000,90000,console
PS3,2013,Sports,490000,490000,0,210000,console
PS,1996,Role-Playing,80000,60000,110000,20000,console
SNES,1994,Fighting,0,0,310000,0,console
X360,2011,Racing,250000,390000,0,80000,console
GBA,2006,Role-Playing,0,0,260000,10000,portable
PS,1997,Action,130000,90000,0,10000,console
PS2,2006,Role-Playing,0,0,20000,0,console
X360,2011,Misc,70000,0,0,10000,console
DS,2006,Fighting,20000,20000,120000,0,portable
DS,2008,Action,80000,0,30000,10000,portable
PSP,2009,Platform,640000,1240000,10000,690000,portable
PS3,2014,Role-Playing,30000,50000,20000,20000,console
PSP,2006,Fighting,260000,80000,130000,70000,portable
PC,2011,Strategy,190000,310000,0,90000,pc
GBA,2001,Puzzle,0,0,150000,0,portable
PS,2001,Action,150000,100000,0,20000,console
3DS,2013,Action,0,0,70000,0,portable
GBA,2001,Racing,2620000,1640000,990000,230000,portable
DS,2009,Simulation,70000,0,0,10000,portable
Wii,2007,Sports,850000,0,0,70000,console
PS2,2008,Misc,40000,30000,0,10000,console
WiiU,2014,Action,230000,210000,0,40000,portable
DS,2007,Action,100000,0,0,10000,portable
DS,2009,Misc,210000,190000,0,50000,portable
2600,1982,Racing,1100000,70000,0,10000,console
PS2,2006,Fighting,0,0,50000,0,console
PS3,2011,Sports,0,30000,0,10000,console
DS,2009,Sports,110000,0,0,10000,portable
PSP,2010,Role-Playing,0,0,20000,0,portable
PS3,2008,Role-Playing,330000,160000,360000,80000,console
PS,1995,Shooter,30000,20000,0,0,console
X360,2010,Shooter,220000,240000,30000,50000,console
GC,2005,Racing,430000,110000,0,20000,console
XB,2003,Platform,30000,10000,0,0,console
DS,2006,Adventure,0,0,20000,0,portable
PSP,2005,Sports,200000,0,0,20000,portable
Wii,2010,Misc,0,410000,0,60000,console
DS,2009,Action,200000,0,0,10000,portable
Wii,2007,Action,240000,30000,0,20000,console
GC,2006,Action,40000,10000,0,0,console
PSV,2013,Role-Playing,90000,0,70000,20000,portable
Wii,2011,Sports,300000,30000,0,20000,console
X360,2007,Racing,120000,280000,0,50000,console
N64,1997,Platform,1290000,530000,980000,50000,console
Wii,2009,Misc,70000,0,0,10000,console
PS2,2005,Role-Playing,0,0,570000,0,console
GBA,2005,Racing,90000,30000,0,0,portable
SNES,1994,Role-Playing,0,0,700000,0,console
PS4,2016,Action,0,0,50000,0,console
3DS,2013,Role-Playing,0,0,100000,0,portable
DC,1999,Racing,0,0,170000,0,console
PS,1995,Shooter,0,0,90000,10000,console
SCD,1994,Strategy,0,0,140000,0,console
Wii,2007,Fighting,150000,0,0,10000,console
PS3,2013,Platform,20000,70000,0,20000,console
XOne,2014,Action,100000,90000,0,20000,console
DS,2007,Platform,120000,0,0,10000,portable
PC,2006,Action,0,10000,0,0,pc
PS2,2008,Action,120000,90000,0,30000,console
PS,1998,Misc,0,0,60000,0,console
Wii,2008,Sports,960000,200000,0,110000,console
PS3,2013,Action,140000,320000,220000,120000,console
3DS,2015,Role-Playing,460000,310000,330000,80000,portable
PS,1996,Action,20000,10000,0,0,console
3DS,2011,Puzzle,50000,30000,0,10000,portable
PS2,2007,Adventure,0,0,10000,0,console
X360,2008,Sports,1750000,860000,0,280000,console
Wii,2010,Sports,100000,180000,0,30000,console
GBA,2002,Shooter,20000,10000,0,0,portable
PS4,2015,Action,0,50000,60000,10000,console
X360,2011,Action,200000,20000,0,20000,console
GBA,2007,Misc,10000,0,0,0,portable
WiiU,2015,Action,0,10000,0,0,portable
3DS,2015,Action,0,20000,0,0,portable
PS2,2006,Sports,370000,10000,0,60000,console
PS4,2015,Role-Playing,960000,2000000,210000,560000,console
DS,2006,Puzzle,0,0,50000,0,portable
PS2,2008,Adventure,0,0,60000,0,console
DS,2009,Misc,90000,10000,0,10000,portable
N64,1999,Sports,20000,0,0,0,console
PS3,2015,Sports,40000,0,0,10000,console
SNES,1994,Role-Playing,0,0,30000,0,console
PC,2012,Strategy,0,20000,0,0,pc
GC,2002,Sports,60000,20000,0,0,console
GC,2002,Sports,30000,10000,0,0,console
PS2,2005,Action,270000,210000,0,70000,console
2600,1981,Action,370000,20000,0,0,console
PS3,2014,Sports,100000,230000,220000,80000,console
PSV,2015,Action,0,0,160000,0,portable
PS2,2004,Fighting,100000,80000,0,30000,console
DS,2007,Misc,0,0,730000,0,portable
PC,2007,Racing,0,10000,0,0,pc
PSP,2009,Role-Playing,0,0,30000,0,portable
PS,1999,Racing,200000,140000,0,20000,console
PS,1997,Racing,670000,460000,0,80000,console
NG,1995,Sports,0,0,20000,0,console
X360,2011,Sports,50000,40000,0,10000,console
XB,2003,Sports,220000,60000,0,10000,console
PS2,2002,Adventure,0,0,360000,0,console
PS2,2006,Sports,710000,2480000,30000,890000,console
PC,2004,Strategy,0,10000,0,0,pc
Wii,2008,Action,200000,10000,0,20000,console
GBA,2003,Fighting,770000,290000,0,20000,portable
PS2,2004,Action,40000,30000,0,10000,console
PSP,2006,Role-Playing,0,0,110000,0,portable
PC,2007,Strategy,0,10000,0,0,pc
GC,2002,Fighting,380000,100000,0,10000,console
Wii,2011,Platform,50000,0,0,0,console
PS2,2008,Role-Playing,70000,50000,0,20000,console
PSP,2006,Role-Playing,0,0,20000,0,portable
3DS,2011,Misc,130000,50000,0,20000,portable
PS2,2005,Shooter,100000,80000,0,30000,console
DS,2007,Simulation,260000,0,0,20000,portable
GBA,2006,Action,10000,0,0,0,portable
Wii,2007,Misc,430000,30000,0,40000,console
PS3,2013,Racing,70000,230000,10000,90000,console
PC,2016,Racing,0,30000,0,0,pc
PS2,2003,Action,60000,50000,0,20000,console
PS3,2007,Role-Playing,170000,10000,0,20000,console
PC,2004,Shooter,60000,120000,0,20000,pc
PS2,2002,Racing,60000,50000,0,20000,console
PS,1999,Puzzle,20000,10000,0,0,console
X360,2009,Adventure,140000,60000,0,20000,console
DS,2011,Role-Playing,0,0,80000,0,portable
XB,2004,Platform,50000,10000,0,0,console
PSP,2007,Simulation,90000,0,0,10000,portable
PS3,2010,Sports,0,30000,0,10000,console
PS,1997,Strategy,0,0,270000,20000,console
PS3,2008,Misc,290000,400000,0,130000,console
PS3,2014,Action,0,0,100000,0,console
GBA,2003,Platform,30000,10000,0,0,portable
3DS,2014,Strategy,0,0,70000,0,portable
PS2,2003,Misc,90000,70000,0,20000,console
X360,2008,Misc,0,0,70000,0,console
PS3,2013,Shooter,0,0,100000,0,console
X360,2007,Role-Playing,190000,40000,80000,20000,console
PS,1999,Strategy,2790000,1890000,0,330000,console
Wii,2007,Strategy,280000,30000,170000,30000,console
X360,2013,Strategy,160000,110000,0,30000,console
DS,2006,Puzzle,10000,0,0,0,portable
PS,1997,Racing,0,0,230000,20000,console
DS,2008,Role-Playing,90000,10000,150000,10000,portable
SAT,1998,Adventure,0,0,530000,0,console
PS2,2005,Sports,1260000,70000,0,210000,console
DS,2008,Action,220000,0,0,20000,portable
Wii,2010,Action,220000,40000,0,20000,console
2600,1986,Sports,280000,20000,0,0,console
X360,2012,Action,3130000,1710000,30000,440000,console
X360,2007,Misc,140000,10000,0,10000,console
PSP,2007,Misc,80000,0,0,10000,portable
PS2,2007,Role-Playing,0,0,20000,0,console
XB,2003,Action,710000,380000,0,50000,console
DS,2009,Sports,0,0,110000,0,portable
GBA,2004,Puzzle,400000,150000,0,10000,portable
Wii,2008,Fighting,0,0,70000,0,console
PC,2009,Sports,0,10000,0,0,pc
DS,2010,Puzzle,180000,0,0,10000,portable
XOne,2015,Action,50000,0,0,10000,console
PC,2009,Action,0,20000,0,0,pc
DS,2008,Misc,0,0,20000,0,portable
X360,2011,Adventure,10000,30000,0,0,console
Wii,2008,Misc,140000,0,0,10000,console
Wii,2007,Action,400000,30000,0,40000,console
GBA,2004,Misc,400000,150000,0,10000,portable
PC,2006,Simulation,10000,10000,0,0,pc
SNES,1991,Sports,0,0,70000,0,console
GC,2003,Racing,220000,60000,0,10000,console
PS,1997,Simulation,200000,140000,0,20000,console
PSV,2013,Adventure,0,0,20000,0,portable
DS,2010,Puzzle,10000,0,0,0,portable
PS2,2002,Racing,150000,120000,0,40000,console
PS3,2007,Shooter,140000,10000,0,10000,console
GC,2002,Sports,90000,20000,0,0,console
PS,1997,Action,90000,60000,110000,20000,console
PC,2011,Action,160000,160000,0,60000,pc
WiiU,2013,Role-Playing,0,0,400000,0,portable
X360,2006,Role-Playing,80000,0,0,10000,console
GC,2002,Sports,40000,10000,0,0,console
PS,2000,Fighting,60000,40000,0,10000,console
Wii,2009,Platform,290000,130000,0,40000,console
3DS,2013,Role-Playing,0,0,3440000,0,portable
Wii,2008,Sports,90000,840000,110000,150000,console
PS2,2006,Sports,0,0,350000,0,console
PS,1997,Racing,1050000,200000,0,50000,console
DS,2012,Role-Playing,2910000,1860000,3140000,430000,portable
PS,2001,Racing,230000,160000,0,30000,console
GC,2005,Fighting,0,0,320000,10000,console
GBA,2003,Action,110000,40000,0,0,portable
DS,2006,Action,50000,0,0,0,portable
PS2,2005,Sports,40000,30000,0,10000,console
PC,2002,Simulation,1720000,1210000,0,140000,pc
NG,1995,Fighting,0,0,80000,0,console
X360,2014,Action,250000,200000,10000,40000,console
GBA,2002,Action,20000,10000,0,0,portable
X360,2013,Sports,440000,0,0,30000,console
Wii,2007,Action,170000,0,0,10000,console
Wii,2008,Sports,330000,0,0,30000,console
DS,2008,Adventure,40000,0,170000,0,portable
XB,2004,Action,80000,20000,0,0,console
PS3,2011,Action,0,0,60000,0,console
PS2,2004,Role-Playing,120000,90000,0,30000,console
PC,2015,Sports,20000,60000,0,10000,pc
3DS,2011,Action,50000,90000,0,20000,portable
2600,1987,Action,440000,20000,0,0,console
PS2,2005,Role-Playing,70000,50000,0,20000,console
PS3,2011,Action,70000,60000,0,20000,console
PSP,2011,Adventure,0,0,40000,0,portable
SAT,1994,Adventure,0,0,60000,0,console
N64,1999,Adventure,0,0,60000,0,console
PS2,2006,Action,30000,20000,0,10000,console
GC,2003,Sports,30000,10000,0,0,console
PS3,2006,Platform,410000,70000,40000,660000,console
PS3,2011,Action,0,0,40000,0,console
DS,2012,Action,0,20000,0,0,portable
GBA,2001,Racing,20000,10000,0,0,portable
PCFX,1996,Role-Playing,0,0,30000,0,console
Wii,2011,Role-Playing,140000,0,60000,10000,console
PSP,2010,Adventure,0,0,50000,0,portable
DS,2008,Misc,130000,0,0,10000,portable
DS,2007,Fighting,120000,20000,0,10000,portable
X360,2007,Action,290000,20000,0,30000,console
PSP,2004,Action,180000,10000,300000,20000,portable
PC,2007,Strategy,0,10000,0,0,pc
DS,2008,Sports,70000,0,0,10000,portable
N64,1998,Sports,50000,10000,0,0,console
PC,2005,Simulation,1220000,50000,0,0,pc
PS2,2008,Sports,1220000,0,0,270000,console
PSV,2014,Adventure,0,0,20000,0,portable
PS2,2003,Racing,30000,20000,0,10000,console
XB,2005,Action,70000,20000,0,0,console
PS3,2007,Simulation,100000,30000,0,20000,console
PSV,2015,Strategy,0,0,20000,0,portable
Wii,2008,Simulation,130000,0,0,10000,console
PS3,2014,Action,260000,390000,120000,140000,console
N64,2000,Role-Playing,580000,180000,590000,20000,console
X360,2014,Role-Playing,350000,160000,0,50000,console
PSP,2005,Misc,0,0,300000,0,portable
GC,2002,Fighting,140000,40000,0,0,console
DS,2011,Adventure,30000,40000,0,10000,portable
PS,2001,Platform,310000,210000,0,40000,console
XB,2005,Sports,80000,20000,0,0,console
DS,2006,Strategy,50000,10000,0,0,portable
PC,1999,Strategy,1550000,0,0,0,pc
PS,1995,Platform,490000,330000,0,60000,console
PS2,2006,Sports,720000,30000,0,120000,console
PS,1996,Shooter,240000,160000,40000,30000,console
PS2,2000,Puzzle,0,0,40000,0,console
DS,2011,Shooter,20000,0,0,0,portable
PC,2009,Shooter,0,50000,0,10000,pc
GBA,2003,Platform,160000,60000,0,0,portable
PSV,2016,Adventure,0,0,30000,0,portable
PS3,2011,Action,0,0,140000,0,console
PS2,2007,Adventure,0,0,20000,0,console
PS2,2007,Adventure,0,0,10000,0,console
DS,2008,Adventure,0,0,30000,0,portable
PS,1997,Sports,1520000,460000,200000,80000,console
PSP,2007,Adventure,0,0,20000,0,portable
PS3,2009,Action,110000,80000,70000,30000,console
PSP,2010,Action,80000,20000,0,20000,portable
XB,2005,Shooter,140000,40000,0,10000,console
PSP,2010,Role-Playing,60000,0,20000,10000,portable
PSP,2007,Fighting,450000,470000,0,280000,portable
GBA,2004,Racing,90000,30000,0,0,portable
PS2,2005,Sports,20000,20000,0,10000,console
PS3,2011,Misc,40000,90000,0,30000,console
X360,2010,Racing,740000,260000,0,90000,console
PS,1999,Adventure,0,0,130000,10000,console
XOne,2015,Shooter,820000,230000,0,110000,console
PS,2002,Platform,120000,80000,0,10000,console
GC,2002,Platform,100000,30000,0,0,console
X360,2005,Sports,280000,20000,0,30000,console
Wii,2011,Action,0,0,80000,0,console
DS,2007,Fighting,0,0,100000,0,portable
PS2,2001,Sports,100000,70000,0,20000,console
PS2,2009,Action,130000,0,0,50000,console
GBA,2003,Platform,30000,10000,0,0,portable
DS,2007,Adventure,100000,0,0,10000,portable
PSP,2009,Puzzle,0,0,30000,0,portable
XB,2004,Fighting,90000,30000,0,0,console
XB,2002,Action,70000,20000,0,0,console
Wii,2007,Action,210000,10000,0,20000,console
3DS,2011,Simulation,110000,90000,30000,20000,portable
Wii,2009,Misc,100000,0,0,10000,console
PS3,2012,Action,90000,80000,140000,30000,console
Wii,2010,Racing,30000,0,0,0,console
GBA,2004,Fighting,90000,40000,0,0,portable
GBA,2002,Sports,110000,40000,0,0,portable
GB,2000,Role-Playing,0,0,2170000,10000,portable
DS,2008,Puzzle,10000,0,0,0,portable
PS2,2004,Action,140000,110000,0,40000,console
PS2,2002,Adventure,60000,50000,0,20000,console
XB,2004,Shooter,340000,130000,0,20000,console
PS3,2007,Action,360000,40000,80000,40000,console
PSP,2008,Misc,0,0,30000,0,portable
PC,2008,Action,0,20000,0,0,pc
PS,1996,Racing,60000,40000,210000,20000,console
Wii,2007,Sports,580000,0,0,50000,console
WiiU,2013,Sports,0,20000,0,0,portable
2600,1987,Shooter,240000,10000,0,0,console
Wii,2010,Action,150000,160000,0,30000,console
XB,2002,Sports,40000,10000,0,0,console
PS3,2011,Fighting,0,40000,40000,10000,console
PS3,2009,Action,150000,70000,0,30000,console
DS,2013,Simulation,130000,100000,0,20000,portable
GB,1995,Misc,0,0,300000,0,portable
SNES,1996,Misc,0,0,30000,0,console
X360,2010,Adventure,0,0,20000,0,console
SAT,1994,Platform,0,0,90000,0,console
GBA,2002,Racing,220000,80000,0,10000,portable
PS4,2016,Sports,830000,140000,0,220000,console
2600,1988,Action,220000,10000,0,0,console
PS3,2011,Sports,0,100000,0,40000,console
PC,2010,Role-Playing,860000,480000,0,170000,pc
PS3,2008,Shooter,90000,0,0,10000,console
PS,1996,Misc,20000,10000,120000,10000,console
DS,2006,Misc,0,0,50000,0,portable
N64,2000,Sports,780000,400000,1060000,70000,console
DS,2007,Misc,120000,0,0,10000,portable
GC,2003,Racing,80000,20000,0,0,console
DS,2009,Role-Playing,160000,20000,0,10000,portable
PS2,2000,Racing,40000,30000,110000,10000,console
GBA,2002,Fighting,10000,0,0,0,portable
GC,2006,Platform,270000,70000,0,10000,console
PS2,2002,Sports,360000,900000,0,270000,console
DS,2010,Role-Playing,30000,0,0,0,portable
XB,2002,Sports,340000,180000,0,20000,console
PC,2011,Adventure,0,50000,0,10000,pc
PC,2006,Shooter,0,20000,0,0,pc
3DS,2014,Adventure,10000,0,0,0,portable
PS3,2014,Role-Playing,30000,10000,0,10000,console
GC,2004,Fighting,350000,90000,0,10000,console
DS,2009,Racing,250000,80000,0,30000,portable
PS3,2010,Shooter,170000,280000,50000,100000,console
DS,2008,Simulation,0,0,20000,0,portable
PSP,2007,Puzzle,20000,0,0,0,portable
PS2,2002,Action,30000,20000,150000,10000,console
PC,2009,Action,0,50000,0,10000,pc
Wii,2011,Sports,150000,0,0,10000,console
3DS,2015,Fighting,120000,30000,160000,20000,portable
PS,1997,Misc,1180000,270000,0,50000,console
3DS,2015,Misc,0,0,150000,0,portable
PSP,2009,Sports,90000,330000,200000,180000,portable
GBA,2004,Role-Playing,640000,240000,290000,20000,portable
Wii,2007,Adventure,350000,10000,0,30000,console
PS2,2005,Misc,30000,20000,0,10000,console
PS3,2008,Platform,0,530000,0,40000,console
PC,2009,Action,0,10000,0,0,pc
SNES,1991,Adventure,0,0,480000,0,console
PS2,2008,Misc,60000,50000,0,20000,console
PSP,2004,Misc,0,0,130000,0,portable
DS,2007,Adventure,10000,0,0,0,portable
GBA,2003,Sports,140000,50000,0,0,portable
PS2,2008,Misc,0,0,60000,0,console
X360,2010,Racing,250000,280000,0,60000,console
Wii,2007,Fighting,380000,500000,0,110000,console
PS3,2016,Action,0,0,20000,0,console
NES,1987,Role-Playing,320000,0,520000,0,console
PS2,2001,Strategy,40000,30000,0,10000,console
PS2,2005,Misc,390000,10000,0,60000,console
Wii,2010,Racing,650000,710000,0,150000,console
PS2,2003,Racing,0,0,270000,0,console
PS,1994,Sports,250000,170000,0,30000,console
PS3,2014,Adventure,90000,90000,0,40000,console
3DS,2011,Strategy,0,0,60000,0,portable
GBA,2001,Role-Playing,10000,0,0,0,portable
PS3,2010,Role-Playing,60000,10000,10000,10000,console
PS2,2006,Misc,20000,10000,0,0,console
PSV,2014,Fighting,60000,0,30000,20000,portable
Wii,2007,Sports,940000,20000,0,80000,console
3DS,2015,Action,0,0,130000,0,portable
PC,2010,Role-Playing,0,30000,0,10000,pc
PS3,2013,Action,140000,200000,30000,80000,console
Wii,2010,Misc,890000,40000,0,60000,console
PS2,2003,Action,210000,170000,0,60000,console
XB,2006,Sports,30000,10000,0,0,console
Wii,2008,Sports,1510000,0,290000,120000,console
2600,1981,Action,630000,30000,0,10000,console
PSP,2010,Sports,130000,700000,10000,370000,portable
DS,2008,Misc,0,0,50000,0,portable
PC,2016,Shooter,220000,180000,0,40000,pc
GC,2002,Shooter,90000,20000,0,0,console
PC,2012,Fighting,0,20000,0,0,pc
PSV,2014,Action,0,0,60000,0,portable
PS2,2007,Action,350000,30000,0,1130000,console
Wii,2008,Platform,360000,60000,0,30000,console
PSP,2006,Action,80000,0,0,10000,portable
GBA,2005,Platform,60000,20000,0,0,portable
PS,1999,Fighting,30000,20000,0,0,console
PS,1996,Fighting,1980000,700000,0,110000,console
2600,1981,Platform,4210000,240000,0,50000,console
X360,2009,Shooter,160000,100000,0,30000,console
3DS,2015,Action,0,10000,0,0,portable
PS2,2004,Fighting,0,0,10000,0,console
PS,1996,Fighting,140000,90000,570000,60000,console
DS,2008,Action,30000,0,0,0,portable
PS,1997,Racing,450000,300000,0,50000,console
DS,2008,Simulation,50000,0,0,0,portable
GBA,2003,Misc,90000,30000,0,0,portable
DS,2007,Role-Playing,1850000,1200000,1540000,370000,portable
PS,1999,Sports,160000,110000,0,20000,console
PS3,2009,Sports,310000,0,0,30000,console
PS,1994,Simulation,100000,70000,0,10000,console
XOne,2015,Sports,80000,10000,0,10000,console
SAT,1998,Fighting,0,0,180000,0,console
PS3,2014,Action,460000,620000,60000,230000,console
N64,1999,Racing,400000,200000,0,20000,console
PSP,2011,Strategy,0,0,160000,0,portable
PS4,2015,Fighting,1470000,760000,0,470000,console
PS2,2008,Fighting,40000,30000,30000,10000,console
DS,2005,Simulation,410000,70000,0,0,portable
PC,2016,Shooter,60000,100000,0,10000,pc
XOne,2014,Sports,170000,20000,0,20000,console
DS,2010,Fighting,0,0,50000,0,portable
SAT,1998,Strategy,0,0,90000,0,console
XB,2002,Puzzle,10000,0,0,0,console
Wii,2011,Misc,590000,40000,0,40000,console
Wii,2009,Puzzle,0,0,50000,0,console
PC,2011,Strategy,70000,20000,0,10000,pc
X360,2011,Adventure,0,0,20000,0,console
PS2,2001,Misc,350000,280000,0,90000,console
PC,2009,Adventure,0,10000,0,0,pc
PSP,2011,Adventure,0,0,40000,0,portable
GBA,2005,Simulation,310000,120000,0,10000,portable
WiiU,2013,Action,200000,90000,0,30000,portable
XOne,2016,Racing,10000,70000,0,10000,console
PS2,2008,Fighting,80000,60000,210000,20000,console
DS,2010,Misc,90000,0,0,10000,portable
